Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00002_001,SE_A00002_002,SE_A00002_003
"060372183001","Block Group 1, Census Tract 2183, Los Angeles County, California","ACSSF","ca","150","00","0017617",,,,,"06","037",,,"218300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372183001","Block Group 1",,,,1659,22254.28,0.0745474496406933
"060372183002","Block Group 2, Census Tract 2183, Los Angeles County, California","ACSSF","ca","150","00","0017618",,,,,"06","037",,,"218300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372183002","Block Group 2",,,,652,12388.2,0.0526307457795171
"060372183003","Block Group 3, Census Tract 2183, Los Angeles County, California","ACSSF","ca","150","00","0017619",,,,,"06","037",,,"218300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372183003","Block Group 3",,,,664,11320.19,0.0586562563224231
"060372183004","Block Group 4, Census Tract 2183, Los Angeles County, California","ACSSF","ca","150","00","0017620",,,,,"06","037",,,"218300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372183004","Block Group 4",,,,1466,19112.38,0.0767042163901918
"060372183005","Block Group 5, Census Tract 2183, Los Angeles County, California","ACSSF","ca","150","00","0017621",,,,,"06","037",,,"218300","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372183005","Block Group 5",,,,1422,17420.21,0.0816293357343741
"060372184001","Block Group 1, Census Tract 2184, Los Angeles County, California","ACSSF","ca","150","00","0017622",,,,,"06","037",,,"218400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372184001","Block Group 1",,,,1514,29275.23,0.051716069726964
"060372184002","Block Group 2, Census Tract 2184, Los Angeles County, California","ACSSF","ca","150","00","0017623",,,,,"06","037",,,"218400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372184002","Block Group 2",,,,959,13325.89,0.071965198294355
"060372184003","Block Group 3, Census Tract 2184, Los Angeles County, California","ACSSF","ca","150","00","0017624",,,,,"06","037",,,"218400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372184003","Block Group 3",,,,965,16522.91,0.0584037454999791
"060372184004","Block Group 4, Census Tract 2184, Los Angeles County, California","ACSSF","ca","150","00","0017625",,,,,"06","037",,,"218400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372184004","Block Group 4",,,,995,13924.82,0.0714551573211922
"060372185001","Block Group 1, Census Tract 2185, Los Angeles County, California","ACSSF","ca","150","00","0017626",,,,,"06","037",,,"218500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372185001","Block Group 1",,,,1258,13076.97,0.0961996735120008
"060372185002","Block Group 2, Census Tract 2185, Los Angeles County, California","ACSSF","ca","150","00","0017627",,,,,"06","037",,,"218500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372185002","Block Group 2",,,,1421,13427.17,0.105830220062796
"060372186001","Block Group 1, Census Tract 2186, Los Angeles County, California","ACSSF","ca","150","00","0017628",,,,,"06","037",,,"218600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372186001","Block Group 1",,,,620,11238.83,0.0551658926605065
"060372186002","Block Group 2, Census Tract 2186, Los Angeles County, California","ACSSF","ca","150","00","0017629",,,,,"06","037",,,"218600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372186002","Block Group 2",,,,783,14908.63,0.0525199344552948
"060372186003","Block Group 3, Census Tract 2186, Los Angeles County, California","ACSSF","ca","150","00","0017630",,,,,"06","037",,,"218600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372186003","Block Group 3",,,,1561,26647.23,0.0585801941939499
"060372187011","Block Group 1, Census Tract 2187.01, Los Angeles County, California","ACSSF","ca","150","00","0017631",,,,,"06","037",,,"218701","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372187011","Block Group 1",,,,917,10395.96,0.0882073584896918
"060372187012","Block Group 2, Census Tract 2187.01, Los Angeles County, California","ACSSF","ca","150","00","0017632",,,,,"06","037",,,"218701","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372187012","Block Group 2",,,,1200,9668.734,0.124111385844259
"060372187021","Block Group 1, Census Tract 2187.02, Los Angeles County, California","ACSSF","ca","150","00","0017633",,,,,"06","037",,,"218702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372187021","Block Group 1",,,,1222,13362.74,0.0914483001465644
"060372187022","Block Group 2, Census Tract 2187.02, Los Angeles County, California","ACSSF","ca","150","00","0017634",,,,,"06","037",,,"218702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372187022","Block Group 2",,,,1111,23428.21,0.0474214552345416
"060372188001","Block Group 1, Census Tract 2188, Los Angeles County, California","ACSSF","ca","150","00","0017635",,,,,"06","037",,,"218800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372188001","Block Group 1",,,,1637,18701.55,0.087532837989983
"060372188002","Block Group 2, Census Tract 2188, Los Angeles County, California","ACSSF","ca","150","00","0017636",,,,,"06","037",,,"218800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372188002","Block Group 2",,,,954,13360.71,0.0714034196297435
"060372189001","Block Group 1, Census Tract 2189, Los Angeles County, California","ACSSF","ca","150","00","0017637",,,,,"06","037",,,"218900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372189001","Block Group 1",,,,1413,10369.93,0.136259318575993
"060372189002","Block Group 2, Census Tract 2189, Los Angeles County, California","ACSSF","ca","150","00","0017638",,,,,"06","037",,,"218900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372189002","Block Group 2",,,,1473,19387.4,0.0759771859946841
"060372189003","Block Group 3, Census Tract 2189, Los Angeles County, California","ACSSF","ca","150","00","0017639",,,,,"06","037",,,"218900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372189003","Block Group 3",,,,2797,47128.07,0.0593489236243566
"060372190101","Block Group 1, Census Tract 2190.10, Los Angeles County, California","ACSSF","ca","150","00","0017640",,,,,"06","037",,,"219010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372190101","Block Group 1",,,,1628,21223.11,0.0767088496162917
"060372190102","Block Group 2, Census Tract 2190.10, Los Angeles County, California","ACSSF","ca","150","00","0017641",,,,,"06","037",,,"219010","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372190102","Block Group 2",,,,1414,15121.86,0.0935069969436152
"060372190201","Block Group 1, Census Tract 2190.20, Los Angeles County, California","ACSSF","ca","150","00","0017642",,,,,"06","037",,,"219020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372190201","Block Group 1",,,,1948,17185.78,0.113349559920741
"060372190202","Block Group 2, Census Tract 2190.20, Los Angeles County, California","ACSSF","ca","150","00","0017643",,,,,"06","037",,,"219020","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372190202","Block Group 2",,,,1901,20973.57,0.0906378716812588
"060372190203","Block Group 3, Census Tract 2190.20, Los Angeles County, California","ACSSF","ca","150","00","0017644",,,,,"06","037",,,"219020","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372190203","Block Group 3",,,,1372,17931.39,0.0765138680179213
"060372193001","Block Group 1, Census Tract 2193, Los Angeles County, California","ACSSF","ca","150","00","0017645",,,,,"06","037",,,"219300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372193001","Block Group 1",,,,1363,13984.46,0.0974653164416206
"060372193002","Block Group 2, Census Tract 2193, Los Angeles County, California","ACSSF","ca","150","00","0017646",,,,,"06","037",,,"219300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372193002","Block Group 2",,,,827,11188,0.0739184891976333
"060372193003","Block Group 3, Census Tract 2193, Los Angeles County, California","ACSSF","ca","150","00","0017647",,,,,"06","037",,,"219300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372193003","Block Group 3",,,,1636,20378.21,0.0802818391436563
"060372195001","Block Group 1, Census Tract 2195, Los Angeles County, California","ACSSF","ca","150","00","0017648",,,,,"06","037",,,"219500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372195001","Block Group 1",,,,679,6815.335,0.0996282608259189
"060372195002","Block Group 2, Census Tract 2195, Los Angeles County, California","ACSSF","ca","150","00","0017649",,,,,"06","037",,,"219500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372195002","Block Group 2",,,,1251,10816.44,0.115657292620661
"060372197001","Block Group 1, Census Tract 2197, Los Angeles County, California","ACSSF","ca","150","00","0017650",,,,,"06","037",,,"219700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372197001","Block Group 1",,,,1345,14528.71,0.0925753323953624
"060372197002","Block Group 2, Census Tract 2197, Los Angeles County, California","ACSSF","ca","150","00","0017651",,,,,"06","037",,,"219700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372197002","Block Group 2",,,,883,12705.96,0.0694949165787641
"060372197003","Block Group 3, Census Tract 2197, Los Angeles County, California","ACSSF","ca","150","00","0017652",,,,,"06","037",,,"219700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372197003","Block Group 3",,,,2245,8643.2,0.259741743977192
"060372198001","Block Group 1, Census Tract 2198, Los Angeles County, California","ACSSF","ca","150","00","0017653",,,,,"06","037",,,"219800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372198001","Block Group 1",,,,983,23923.68,0.041088993462518
"060372198002","Block Group 2, Census Tract 2198, Los Angeles County, California","ACSSF","ca","150","00","0017654",,,,,"06","037",,,"219800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372198002","Block Group 2",,,,1103,17922.61,0.0615423700804791
"060372198003","Block Group 3, Census Tract 2198, Los Angeles County, California","ACSSF","ca","150","00","0017655",,,,,"06","037",,,"219800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372198003","Block Group 3",,,,914,13128.04,0.069621944194336
"060372199011","Block Group 1, Census Tract 2199.01, Los Angeles County, California","ACSSF","ca","150","00","0017656",,,,,"06","037",,,"219901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372199011","Block Group 1",,,,1039,16138.21,0.0643813793731863
"060372199012","Block Group 2, Census Tract 2199.01, Los Angeles County, California","ACSSF","ca","150","00","0017657",,,,,"06","037",,,"219901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372199012","Block Group 2",,,,2559,44105.22,0.0580203460402133
"060372199013","Block Group 3, Census Tract 2199.01, Los Angeles County, California","ACSSF","ca","150","00","0017658",,,,,"06","037",,,"219901","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372199013","Block Group 3",,,,1095,13643.19,0.0802598313196818
"060372199021","Block Group 1, Census Tract 2199.02, Los Angeles County, California","ACSSF","ca","150","00","0017659",,,,,"06","037",,,"219902","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372199021","Block Group 1",,,,2239,22110.65,0.101263403537005
"060372199022","Block Group 2, Census Tract 2199.02, Los Angeles County, California","ACSSF","ca","150","00","0017660",,,,,"06","037",,,"219902","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372199022","Block Group 2",,,,657,4523.798,0.145231947020604
"060372199023","Block Group 3, Census Tract 2199.02, Los Angeles County, California","ACSSF","ca","150","00","0017661",,,,,"06","037",,,"219902","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372199023","Block Group 3",,,,411,6664.278,0.061672100411276
"060372200001","Block Group 1, Census Tract 2200, Los Angeles County, California","ACSSF","ca","150","00","0017662",,,,,"06","037",,,"220000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372200001","Block Group 1",,,,1220,11480.86,0.10626381280531
"060372200002","Block Group 2, Census Tract 2200, Los Angeles County, California","ACSSF","ca","150","00","0017663",,,,,"06","037",,,"220000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372200002","Block Group 2",,,,1067,11049.34,0.096566856680417
"060372200003","Block Group 3, Census Tract 2200, Los Angeles County, California","ACSSF","ca","150","00","0017664",,,,,"06","037",,,"220000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372200003","Block Group 3",,,,543,8578.212,0.0632999071810371
"060372200004","Block Group 4, Census Tract 2200, Los Angeles County, California","ACSSF","ca","150","00","0017665",,,,,"06","037",,,"220000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372200004","Block Group 4",,,,757,12851.47,0.0589037478165922
"060372200005","Block Group 5, Census Tract 2200, Los Angeles County, California","ACSSF","ca","150","00","0017666",,,,,"06","037",,,"220000","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372200005","Block Group 5",,,,885,17638.22,0.0501751359465758
"060372201001","Block Group 1, Census Tract 2201, Los Angeles County, California","ACSSF","ca","150","00","0017667",,,,,"06","037",,,"220100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372201001","Block Group 1",,,,853,5935.679,0.143707229531565
"060372201002","Block Group 2, Census Tract 2201, Los Angeles County, California","ACSSF","ca","150","00","0017668",,,,,"06","037",,,"220100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372201002","Block Group 2",,,,710,8960.019,0.0792409076798811
"060372201003","Block Group 3, Census Tract 2201, Los Angeles County, California","ACSSF","ca","150","00","0017669",,,,,"06","037",,,"220100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372201003","Block Group 3",,,,945,6083.26,0.155344349085787
"060372211101","Block Group 1, Census Tract 2211.10, Los Angeles County, California","ACSSF","ca","150","00","0017670",,,,,"06","037",,,"221110","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372211101","Block Group 1",,,,379,10382.31,0.0365044162366775
"060372211102","Block Group 2, Census Tract 2211.10, Los Angeles County, California","ACSSF","ca","150","00","0017671",,,,,"06","037",,,"221110","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372211102","Block Group 2",,,,3160,58591.98,0.053932296211411
"060372211201","Block Group 1, Census Tract 2211.20, Los Angeles County, California","ACSSF","ca","150","00","0017672",,,,,"06","037",,,"221120","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372211201","Block Group 1",,,,1596,32920.43,0.0484805335005413
"060372211202","Block Group 2, Census Tract 2211.20, Los Angeles County, California","ACSSF","ca","150","00","0017673",,,,,"06","037",,,"221120","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372211202","Block Group 2",,,,1442,19458.07,0.0741080653655538
"060372212101","Block Group 1, Census Tract 2212.10, Los Angeles County, California","ACSSF","ca","150","00","0017674",,,,,"06","037",,,"221210","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372212101","Block Group 1",,,,1006,18898.44,0.0532319068659778
"060372212102","Block Group 2, Census Tract 2212.10, Los Angeles County, California","ACSSF","ca","150","00","0017675",,,,,"06","037",,,"221210","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372212102","Block Group 2",,,,2272,26636,0.0852980786011364
"060372212201","Block Group 1, Census Tract 2212.20, Los Angeles County, California","ACSSF","ca","150","00","0017676",,,,,"06","037",,,"221220","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372212201","Block Group 1",,,,1025,12323.14,0.0831768332517371
"060372212202","Block Group 2, Census Tract 2212.20, Los Angeles County, California","ACSSF","ca","150","00","0017677",,,,,"06","037",,,"221220","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372212202","Block Group 2",,,,2101,12256.55,0.171418554835003
"060372213021","Block Group 1, Census Tract 2213.02, Los Angeles County, California","ACSSF","ca","150","00","0017678",,,,,"06","037",,,"221302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372213021","Block Group 1",,,,2032,23078.25,0.0880482843935956
"060372213022","Block Group 2, Census Tract 2213.02, Los Angeles County, California","ACSSF","ca","150","00","0017679",,,,,"06","037",,,"221302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372213022","Block Group 2",,,,1900,21020.74,0.0903869052675148
"060372213031","Block Group 1, Census Tract 2213.03, Los Angeles County, California","ACSSF","ca","150","00","0017680",,,,,"06","037",,,"221303","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372213031","Block Group 1",,,,1442,26916.63,0.0535728350864946
"060372213032","Block Group 2, Census Tract 2213.03, Los Angeles County, California","ACSSF","ca","150","00","0017681",,,,,"06","037",,,"221303","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372213032","Block Group 2",,,,1006,27364.68,0.0367627185917464
"060372213041","Block Group 1, Census Tract 2213.04, Los Angeles County, California","ACSSF","ca","150","00","0017682",,,,,"06","037",,,"221304","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372213041","Block Group 1",,,,2584,38534.34,0.0670570674458723
"060372213042","Block Group 2, Census Tract 2213.04, Los Angeles County, California","ACSSF","ca","150","00","0017683",,,,,"06","037",,,"221304","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372213042","Block Group 2",,,,1265,61155.32,0.0206850379229556
"060372214011","Block Group 1, Census Tract 2214.01, Los Angeles County, California","ACSSF","ca","150","00","0017684",,,,,"06","037",,,"221401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372214011","Block Group 1",,,,954,10652.83,0.0895536967738847
"060372214012","Block Group 2, Census Tract 2214.01, Los Angeles County, California","ACSSF","ca","150","00","0017685",,,,,"06","037",,,"221401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372214012","Block Group 2",,,,2279,19018.01,0.119833759847536
"060372214021","Block Group 1, Census Tract 2214.02, Los Angeles County, California","ACSSF","ca","150","00","0017686",,,,,"06","037",,,"221402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372214021","Block Group 1",,,,1587,15511.54,0.102310898737755
"060372214022","Block Group 2, Census Tract 2214.02, Los Angeles County, California","ACSSF","ca","150","00","0017687",,,,,"06","037",,,"221402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372214022","Block Group 2",,,,1354,13118.08,0.103216308338108
"060372215001","Block Group 1, Census Tract 2215, Los Angeles County, California","ACSSF","ca","150","00","0017688",,,,,"06","037",,,"221500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372215001","Block Group 1",,,,1567,19269.45,0.0813204539943814
"060372215002","Block Group 2, Census Tract 2215, Los Angeles County, California","ACSSF","ca","150","00","0017689",,,,,"06","037",,,"221500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372215002","Block Group 2",,,,1975,30071.35,0.0656771382724553
"060372216011","Block Group 1, Census Tract 2216.01, Los Angeles County, California","ACSSF","ca","150","00","0017690",,,,,"06","037",,,"221601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372216011","Block Group 1",,,,1729,21704.05,0.0796625312549711
"060372216012","Block Group 2, Census Tract 2216.01, Los Angeles County, California","ACSSF","ca","150","00","0017691",,,,,"06","037",,,"221601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372216012","Block Group 2",,,,1279,20251.48,0.0631558910697656
"060372216021","Block Group 1, Census Tract 2216.02, Los Angeles County, California","ACSSF","ca","150","00","0017692",,,,,"06","037",,,"221602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372216021","Block Group 1",,,,1050,9800.873,0.10713331490339
"060372216022","Block Group 2, Census Tract 2216.02, Los Angeles County, California","ACSSF","ca","150","00","0017693",,,,,"06","037",,,"221602","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372216022","Block Group 2",,,,1599,16881.59,0.0947185855687362
"060372217101","Block Group 1, Census Tract 2217.10, Los Angeles County, California","ACSSF","ca","150","00","0017694",,,,,"06","037",,,"221710","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372217101","Block Group 1",,,,1607,21324.69,0.0753586503103489
"060372217102","Block Group 2, Census Tract 2217.10, Los Angeles County, California","ACSSF","ca","150","00","0017695",,,,,"06","037",,,"221710","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372217102","Block Group 2",,,,1271,24787.28,0.0512762993496495
"060372218101","Block Group 1, Census Tract 2218.10, Los Angeles County, California","ACSSF","ca","150","00","0017696",,,,,"06","037",,,"221810","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372218101","Block Group 1",,,,1259,17867.76,0.070462102527116
"060372218102","Block Group 2, Census Tract 2218.10, Los Angeles County, California","ACSSF","ca","150","00","0017697",,,,,"06","037",,,"221810","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372218102","Block Group 2",,,,1485,31567.07,0.0470426890008757
"060372218201","Block Group 1, Census Tract 2218.20, Los Angeles County, California","ACSSF","ca","150","00","0017698",,,,,"06","037",,,"221820","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372218201","Block Group 1",,,,872,30455.24,0.0286321789907907
"060372218202","Block Group 2, Census Tract 2218.20, Los Angeles County, California","ACSSF","ca","150","00","0017699",,,,,"06","037",,,"221820","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372218202","Block Group 2",,,,1426,28387.03,0.0502342095793494
"060372219001","Block Group 1, Census Tract 2219, Los Angeles County, California","ACSSF","ca","150","00","0017700",,,,,"06","037",,,"221900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372219001","Block Group 1",,,,2770,26700.91,0.103741793398271
"060372219002","Block Group 2, Census Tract 2219, Los Angeles County, California","ACSSF","ca","150","00","0017701",,,,,"06","037",,,"221900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372219002","Block Group 2",,,,1069,19589.33,0.0545705231066708
"060372220011","Block Group 1, Census Tract 2220.01, Los Angeles County, California","ACSSF","ca","150","00","0017702",,,,,"06","037",,,"222001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372220011","Block Group 1",,,,1635,18146.96,0.0900977147384467
"060372220012","Block Group 2, Census Tract 2220.01, Los Angeles County, California","ACSSF","ca","150","00","0017703",,,,,"06","037",,,"222001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372220012","Block Group 2",,,,1322,14210.5,0.0930297746553266
"060372220021","Block Group 1, Census Tract 2220.02, Los Angeles County, California","ACSSF","ca","150","00","0017704",,,,,"06","037",,,"222002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372220021","Block Group 1",,,,1359,20900.77,0.065021536779321
"060372220022","Block Group 2, Census Tract 2220.02, Los Angeles County, California","ACSSF","ca","150","00","0017705",,,,,"06","037",,,"222002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372220022","Block Group 2",,,,1191,19161.02,0.0621574308452394
"060372220023","Block Group 3, Census Tract 2220.02, Los Angeles County, California","ACSSF","ca","150","00","0017706",,,,,"06","037",,,"222002","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372220023","Block Group 3",,,,1049,18905.94,0.0554851991592239
"060372220024","Block Group 4, Census Tract 2220.02, Los Angeles County, California","ACSSF","ca","150","00","0017707",,,,,"06","037",,,"222002","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372220024","Block Group 4",,,,1495,21204.18,0.0705049598685399
"060372221001","Block Group 1, Census Tract 2221, Los Angeles County, California","ACSSF","ca","150","00","0017708",,,,,"06","037",,,"222100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372221001","Block Group 1",,,,1926,31176.2,0.0617778924072235
"060372221002","Block Group 2, Census Tract 2221, Los Angeles County, California","ACSSF","ca","150","00","0017709",,,,,"06","037",,,"222100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372221002","Block Group 2",,,,1634,25635.06,0.0637408358648766
"060372221003","Block Group 3, Census Tract 2221, Los Angeles County, California","ACSSF","ca","150","00","0017710",,,,,"06","037",,,"222100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372221003","Block Group 3",,,,704,11852.03,0.0593991169071054
"060372222001","Block Group 1, Census Tract 2222, Los Angeles County, California","ACSSF","ca","150","00","0017711",,,,,"06","037",,,"222200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372222001","Block Group 1",,,,2342,23835.12,0.0982583703090516
"060372222002","Block Group 2, Census Tract 2222, Los Angeles County, California","ACSSF","ca","150","00","0017712",,,,,"06","037",,,"222200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372222002","Block Group 2",,,,1716,19546.13,0.0877922986515768
"060372225001","Block Group 1, Census Tract 2225, Los Angeles County, California","ACSSF","ca","150","00","0017713",,,,,"06","037",,,"222500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372225001","Block Group 1",,,,1158,18695.26,0.0619408275250696
"060372225002","Block Group 2, Census Tract 2225, Los Angeles County, California","ACSSF","ca","150","00","0017714",,,,,"06","037",,,"222500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372225002","Block Group 2",,,,2320,24647.83,0.0941259187301254
"060372225003","Block Group 3, Census Tract 2225, Los Angeles County, California","ACSSF","ca","150","00","0017715",,,,,"06","037",,,"222500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372225003","Block Group 3",,,,1415,14762.43,0.0958514093501592
